id,title,year
pa002d37fcf5287d40851eabc38af498d,REPAIRING CONVERSATIONAL MISUNDERSTANDINGS AND NON-UNDERSTANDINGS,
pd3d5b8833dc0f9e7d0df3b6d93d8d612,Performance of Temporal Reasoning Systems,1993.0
p99feea688ace3d31b39977d35a9df125,A Computational Theory of Lexical Relatedness,1993.0
p19c195184ee466d44ae6d203b0d858fa,Mental State in the TRAINS-92 Dialogue Manager,
pe270e9da3f34fd4087619dd55de31264,"Vision, Learning, and Development",1994.0
p0855a2cc2149e1f55b85c794a27d8ac1,The Temporal Reasoning Systems TimeGraph I-II,
p8288158ed3c48207532b29460b0a5390,i-speech: Experiments with a Single Level Feedback Paradigm,
p4f4dfbe6cfe891c97dac2549b22e7dbf,Supervised Learning Without Output Labels,
p9f340f3409cec57157cae678d0aeb2c0,Discourse Obligations in Dialogue Processing,
p77a285c6ce6d742336ffeddc9f1c361e,"Short-Term Memory in Visual Routines for ""Off-Road Car Chasing""",
p0ae461bc8c2cf781f0c1d4616bdadc0f,Plenoptic Image Editing,
p531ce8975c7c075fcb63fa946fdaadf4,MEMORY MANAGEMENT FOR LARGE-SCALE NUMA MULTIPROCESSORS,1989.0
pdfc30261a5df205d9cd4b19cd1907554,Algorithms for Scalable Synchronization on Shared-Memory Multiprocessors,1991.0
p2cc4f81ec8e9c93a8306744e28611169,False Sharing and its Effect on Shared Memory Performance,
pf253e45ff56a97513571dabdf2f5f548,High Performance Synchronization Algorithms for Multiprogrammed Multiprocessors (Extended Abstract),1994.0
paf8024e6257dce3b4960d0505015423e,The Lambda Loop Transformation Toolkit (User's Reference Manual) becoming critical to exploiting parallelism and data,
p4966f07a388cb518367cbc843cba559d,"Bits and Relative Order from Residues, Space Efficiently",1994.0
p4ef019a641afbdaa639b1a0c766ea6a0,On Accessing and Hiding Information,1994.0
p164a8f6e190b51a646a14c195a00047b,Semi-Membership Algorithms: Some Recent Advances,1994.0
p7746952e30819c7b2a9fb0afbeb15786,Visual Servoing using Trust Region Methods and Estimation of the Full Coupled Visual-Motor Jacobian,1996.0
pe785d894d6a602f9797fbe0b87082c71,Issues in Software Cache Coherence,
p2dc9b89862ee06fd2e60bfd4aade090b,Perceptual Homing by an Autonomous Mobile Robot using Sparse Self-Organizing Sensory-Motor Maps,
pa3a6661c45fb7cfe683f8ad139cc0032,TOWARDS PLANNING: INCREMENTAL INVESTIGATIONS INTO ADAPTIVE ROBOT CONTROL,1994.0
p1773a77909a818382f9da4d04489743e,A COMPARISON OF TWO SMOOTHING METHODS FOR WORD BIGRAM MODELS,
pc9a9cfadb44b60e5866dd65ae893e16d,Expressing Database Queries with Intuitionistic Logic,1989.0
pa7cf082f3df5c59d03b4940f664ee1da,Adding Negation-as-Failure to Intuitionistic Logic Programming,
p45829536e3c7ca8a844d4958eee16466,Hypothetical Datalog: Complexity and Expressibility,1990.0
pf2e8f21af5192bebf8b5a04e59de2b9b,The Complexity of Reusing and Modifying Rulebases,
p93a31bd539b172d423c647de66957611,Transaction Logic: An (Early) Expose,1992.0
p879a3238f1e6cd75c7151460de859a5e,Applications of Transaction Logic to Knowledge Representation,
pef1d9f1364de3be95c9ebe54aa3ab66d,The Power of Cooperating Transactions,
pc97e79fba48e8952e8a01ff27a28a44a,"LabFlow-1: a Database Benchmark for High-Throughput Workflow Management The OOPSLA Workshop on Object Database Behavior,",1996.0
p6e73a79fd88fccc0c177b7ae4d774a8e,Ability and Knowing How in the Situation Calculus,1995.0
p36ecc8b70b29b5f701c987a785901a3b,To appear in Intelligent Agent Systems: Theoretical and Practical Issues (Based on a Workshop An,
pbfd2bd9773725c2ce21e67e0435b89dc,Proving Properties of States in the Situation Calculus,
p4e8ddc3bdc5e0750c60b21fe8c4d0c9a,Temporal Reasoning in the Situation Calculus,
pf01345a99fcf399aadf10efb4de93fd4,An Ordering on Goals for Planning Formalizing Control Information in the Situation Calculus,
pe29ec964d4367a7908a3a071033c0890,On the Persistence of Knowledge and Ignorance: A Preliminary Report,
p8a62858fb7b360dcbffe70642bef6d06,"Understanding Why in Software Process Modelling, Analysis, and Design (Research Paper)",
p255e14a129ecb48577ad58daf86c1837,Mixture Models for Image Representation,
pd9b3f01547838a4af76d7ebdd98b6b2d,Mixture Models for Optical Flow Computation,
paf9572d7a508498ab369340bcbd5b363,Estimating Optical Flow in Segmented Images using Variable-order Parametric Models with Local Deformations,1994.0
pa12b425a88b8f6139ac230c5dcadfc7d,Stability of Phase Information,
p2a263b6c83ee227431d4a11de5d41ee3,A Case-Based Reasoning Approach to Learning Control,
pe81de97ce8d8e0cca2b3fdd4a228e060,Qualitative Reasoning about Imprecise Spatial Information,
p1fe28862fc1a50eddcc1998f6b61cdff,Automata Simulation of N-Person Social Dilemma Games,1992.0
p6a3978d636f954f9d72f4b1d5a5b8517,Transition System Semantics for Deterministic Situation Calculus.,1996.0
pfb897286c50e62e3fbccba1ac01a608c,"Languages, Compilers and Run-time Systems for Scalable Computers, Chapter  CDA LOOP TRANSFORMATIONS",
pdebea7a184aaaa695443feaf21d37b2a,Deriving Good Transformations for Mapping Nested Loops on Hierarchical Parallel Machines in Polynomial Time,
p5cf54e7c6ab0d182073bf45f9501d7f5,Holographic Reduced Representations: Convolution Algebra for Compositional Distributed Representations,
pa458162cf5f542772c5e491ac3bc7e09,Distributed Representations and Nested Compositional Structure,
pc2e820d8ea9bf8654a509eec3d8a2ba4,Live WWW and Its Agents: the CAS-LWWW Project,
p9b604515e9a0ed20939540558b61932e,Active Learning with Statistical Models,
p0e7746a9a20854c9e399dfe650533676,Computational Models of Sensorimotor Integration  Computational Maps and Motor Control.,
p253275d1da0183bfcc6e36b6acecfe37,Factorial Learning and the EM Algorithm,
p39de90ff2a095c62088eb34f63083fce,An Approach to Objectoriented Program Understanding a long term goal of software developers. The reuse,
p2ee26e6387b48df4c9563592eee6b09d,Survey of the Equational Logic Programming Project,1987.0
p42d7e108cc34de47ce1d4b26a3b5664d,Developing an Interactive Interface for Equational Logic Programs,1990.0
p3da82957246fdad062417524e2d5e1cf,ON THE RANDOM-SELF-REDUCIBILITY OF COMPLETE SETS,
pc52f2646666f56bf265d95b9ad84f687,NON-DETERMINISTIC EXPONENTIAL TIME HAS TWO-PROVER INTERACTIVE PROTOCOLS,
p7cb0ba8fabee14f0dd537e934ae8c0e1,ALGEBRAIC ASPECTS OF COMPLEXITY FUNCTIONS  positive integer i; P g P g i,1991.0
p083e5f237597c31081e0e9d7b0f34774,Color and Geometry as Cues for Indexing,1992.0
p39a2827a856f2dc1c2c56972a340de8a,Low degree test,1993.0
p0e5a534bd76fee6c72c2d30e2c9e0500,t-Particle Random Walks and Recycling Random Bits in Parallel,
pc66d75a19226048e80858887d655fd44,Beyond Recursive Real Functions,1994.0
pc20a9887184dd68673ead7e6b30e6099,Using Autoreducibility to Separate Complexity Classes,1995.0
pbba578430c6cc2fc441d22e0968b8ba5,Evaluating Weak Memories with Maya,
pbd6286b8fc5f62bc1765dd55da8f80a6,Reinforcement Learning Methods for Continuous-Time Markov Decision Problems,
pc2b8e2c7c4eda8ac9a75e7dbc4561fe8,Toward a Plan Steering Agent: Experiments with Schedule Maintenance,
pe75192da0afbf55608e40c164d7a532e,Communication in the Service of Coordination,1994.0
p3bc465cc671b659124ce2c97e32125dc,Distributed Search and Conflict Management Among Reusable Heterogeneous Agents,
p18f3fb11e79864eae42b97b5ee583537,IPUS: An Architecture for Integrated Signal Processing and Signal Interpretation in Complex Environments,
pf5dca83142544d73297537f9ca570a5e,Unknown Title 348,
p97728e8ad9c662bdeb0fef825c547c37,Issues in the Design and Control of Parallel Rule-Firing Production Systems,1993.0
p30f9516641f7556348ab201a66bf8441,Issues in Automated Negotiation and Electronic Commerce: Extending the Contract Net Framework,
pa9de10e25a618009313b8dfab56f6ffa,A C SOFTWARE ENVIRONMENT FOR THE DEVELOPMENT OF EMBEDDED SIGNAL PROCESSING SYSTEMS,
p4f27c54f71a12c04ac9f013c1681e1a3,Transactional Memory: Architectural Support for Lock-Free Data Structures,1992.0
p205a90b0e5bf643b34b2ecf8c614afd8,Update Logging for Persistent Programming Languages: A Comparative Performance Evaluation,
ped4799ab8ba14ff3a25bec1be361d79a,Automatic Feature Generation for Problem Solving Systems,
p01d908486685236e5d1f5becaece883b,"Data Reprocessing and Assumption Representation in Signal Understanding Systems overall goal of extending, generalizing, and",
pc319f25b0eeb828d365dff0d892debe7,Engineering Software Design Processes to Guide Process Execution,
p7b1bdbec8fccf20d06a1ca0a98483b8e,Recursive Automatic Algorithm Selection for Inductive Learning,
p360244afcb301c5523898a9458f9a8e0,Recovery Protocols for Cache-Coherent Shared Memory Operating Systems,1994.0
p28116bc75eaab8ddc237f445756d2a73,Learning of Position Evaluation in the Game of Othello,1995.0
p3cb94abbd8a8576162c601df9c718be2,Providing Government Information on the Internet: Experiences with THOMAS,
p2009b34b2f07c41f0b465050f7fe7808,Improving Static Analysis Accuracy on Concurrent Ada Programs:,
p121eedf746ba3e8252dacefecfe7de51,Unknown Title 362,
p2e07d451161f56e120143a12caa42aba,A Compact Petri Net Representation for Concurrent Programs,
p758d489190c4bd573f8e7cde18d230c2,Data Flow Analysis Frameworks for Concurrent Programs,
pc9c0d2de90c42f385fe26a7b1fd4700d,The IPUS C:2 Sound Understanding Testbed Acoustic Modeling Framework and Sound Library,
pa04b4be5c2b5ab20d83bafff2d32246f,Coalition Formation among Bounded Rational Agents,
pfe9d41a6e2ca4aa21c6ae8a0a3898e42,"Preconditions, Postconditions, and Provisional Execution in Software Processes",
p64daf1f976aa577c44c63c17826bf9ac,"Database Locking Protocols for Large-Scale Cache-Coherent Shared Memory Multiprocessors: Design, Implementation and Performance",1995.0
pf2d369e1d6b803f0d078f8fb1fbed72c,An Introspection Approach to Querying a Trainer,
p04413067ce1ad1deec94ee77aec6915b,A Compact Petri Net Representation and Its Implications for Analysis,
paaec0b32b2b24e999a558fbb21190f52,Improving the Quality of Software Quality Determination Processes,
p8316e2750209092743b2a7680f900489,A Framework for Relocation in Mobile Process-Centered Software Development Environments,
pdb3033af119e88978e1db332c17f8cf3,Applying Static Analysis to Software Architectures,
pa40a351b484d2e9abd7f761535dd151a,An Evaluation of Object Management System Architectures for Software Engineering Applications,
p770e232fb3e6c5630e8a332b6ee055af,Property Specification Patterns for Finite-State Verification,
p9cae45c46948425cd3b94f283d3e4424,BIG: A Resource-Bounded Information Gathering Agent,1998.0
pb554d4b6bcd783f52d8b37e43f5665b9,Reference Manual  in collaboration with,
p9a6bdf27480e62c4fd05c5befd6ed3ef,In  A methodology for systematic generation and evaluation of alternative operation plans,
p59cc1cdfffa54371c894de80e191ffd6,Education by Engagement and Construction: A Strategic Education Initiative for a Multimedia Renewal of American Education,1991.0
p69834673dcaa1682dd86a0a002f0e27d,The River Beyond the Rapids: Responsive Services for Responsible Users,
p576f1226a31a7f9bd768e9f89cfdfbe3,Dynamaps: Dynamic Queries on a Health Statistics Atlas dynamic queries for exploring time trends and,
p2706fcd7e2498b25d9664f5abd2cc19c,MeSHBROWSE: A Tool for Browsing Medical Terms,
p55d790286681a7f3535210fc3a10d5c2,DTP: An Efficient Transport Protocol,
p0d94bffe1ddb010f0e6e6c799ab5f488,A Two-Stage Iteration for Solving Nearly Uncoupled Markov Chains,1984.0
p73b36755f787f7fb677530504bce4785,Invariant Subspaces and Capital Punishment (A Participatory Paper),1987.0
p407218c466de0d40e0071dcc5dd8d2b0,Fractals for Secondary Key Retrieval,
p0aabb2b47f055fd84e7a17b2cd0fa177,Perturbation Theory for the Singular Value Decomposition,1990.0
p9b6e1a2a216980ab55f2fa227d4dec32,A PACKAGING SYSTEM FOR HETEROGENEOUS EXECUTION ENVIRONMENTS,
pc8f830792787c3fe8b81b964cedefb4a,Error Analysis of QR Updating with Exponential Windowing,1991.0
p34b84d3aee190b431df91b65bc3f1acb,Dynamic Queries for Information Exploration: An Implementation and Evaluation,
p3dfe30d6434a956bd65a0ec4f981605e,Unknown Title 391,
p1ebcfca78281addb8e4d16cd294e891e,On the Perturbation of Markov Chains with Nearly Transient States transient in the sense that,1992.0
pf178d71450002b766870353083c08460,Browsing Unix Directories With Dynamic Queries: An Evaluation of Three Information Display Techniques,
pfdf8e55697dd1bf960c6fe472574117f,Stepwise Assertional Design of Distance-Vector Routing Algorithms,1993.0
p5b243d15d4013a605a8b15f4b3313f77,On Packing R-trees,
pbb3f56a3a85309b6ae8104c8fac6558a,HyperTools for HyperTexts: Supporting Readers of Electronic documents,1993.0
pe68676ea3c26cdce4168ce0910f1c11d,Space-Efficient Hot Spot Estimation,
p7d0f88a6c60044c5c6603bf9d32004e1,Scalable Data Parallel Algorithms for Texture Synthesis and Compression using Gibbs Random Fields,1993.0
p70ea199cbb3c2dce7aeddaae9368af16,The Alphaslider: A Compact and Rapid Selector,
p65585b7569d008219a19c139fda098e3,The Implementation and Performance Evaluation of the ADMS Query Optimizer: Integrating,1993.0
pc06ada25bf2f48ae00daf44562bca1a6,Evaluation of Pattern Classifiers for Fingerprint and OCR Applications,1993.0
p458d674d685919bafda85aececf2627d,PROBE BASED RECOGNITION OF TARGETS IN INFRARED IMAGES  Night Vision and Electronic Sensors Directorate,1993.0
pe39f5e09a48308eb4904cd3035adbd40,FUZZY PLANE GEOMETRY: TRIANGLES,1993.0
pc55696845b6d6e090a37769b74c6c6b5,CFAR Detection of Targets in Fully Polarimetric SAR Images performance of a CFAR detector will,1993.0
p2cc5cb12954f77cdc4ad17c85ffefa96,Using Recurrent Neural Networks to Learn the Structure of Interconnection Networks,1994.0
p317e3b6ce2f750518a17a67e86d33a12,Presentations and this and that: logic in action,1994.0
p0a9192816bf8ac8a6e7db5b901102e3d,Skip List Data Structures for Multidimensional Data page 1 of 39 Skip List Data Structures,1994.0
p58a9c577dbea87040ffd3b29a873ddd7,LOGIC FOR A LIFETIME,1994.0
pf86a1b3907a8f4b31f07a0b773138962,MULTIGRID AND KRYLOV SUBSPACE METHODS FOR THE DISCRETE STOKES EQUATIONS,
pc940b6e989fcaed3ec4eeca418ef43a8,Code Generation for Multiple Mappings,1994.0
pa64422bbe7513f386fc9fbc51042fec5,USING INTERACTION OBJECT GRAPHS TO SPECIFY GRAPHICAL WIDGETS,1994.0
p6ac9c8e0eaac635105ce68effd265b60,Rounding Errors in Solving Block Hessenberg Systems,1994.0
p40816af02a7dd54c2d0f3273eb092cdc,Data Parallel Programming in An Adaptive Environment,
p29f67c3c05effaa94edfcb3e80b04447,Experiences with Constraint-based Array Dependence Analysis,1994.0
pbca9afd508e538e7800ff1d7a0f6b744,Feature Recognition for Interactive Applications: Exploiting Distributed Resources,
p81965fcbde73fddff5d047b651f2da9e,Generalized Fair Reachability Analysis for Cyclic Protocols,
p4d81fe87e3d02fd809f4dc4a341db2c2,The Tower of Pizzas,1995.0
p7fbbcc6ca3d5c1fa8d4ac52e459c3364,Efficient Algorithms for Atmospheric Correction of Remotely Sensed Data remote sensing who have devised a,
p7c232f8f9e31d398b9d5036554cd43fa,Extraction of Rules from Discrete-Time Recurrent Neural Networks,
p2e74ec884d5dae2535b2fd66d2ec5c7d,Transactional Client-Server Cache Consistency: Alternatives and Performance,1995.0
pf716027c13a5c0fd1feea7c02274a3dd,DOWNDATING A RANK-REVEALING URV DECOMPOSITION,1995.0
pf75faec8cf14376614bf8881dd6430fd,Supporting Distributed Multimedia Applications on ATM Networks,
p12b1380b3eb6641d1ea8ced784ca037f,On the Perturbation of LU and Cholesky Factors,1995.0
pad217c0cd44d1e900613ca88e3fe47ac,A Network-Flow Technique for Finding Low-Weight Bounded-Degree Spanning Trees lighter tree meeting the degree constraint,
p904714c9a7ca61d99ffa5215b063b41d,Sparks: Coherence as an Abstract Type,
pb90527fcb3b4729c2019440711764783,Semantic Query Optimization for Bottom-Up Evaluation,
p0d92cd3bcfbd1342b8df199a07e8eeb3,Runtime Coupling of Data-parallel Programs,
p021b5f1d9c799b5944040454baf35317,Modeling Bit Rate Variations in MPEG Sources,
paebad4f7aaa2c3cead8dc18c80ec2622,"A Study of Two Chinese Translations of ""Syntactic Structures""",
p7cf9b0480e189b23184966d037b78121,A framework for integrating Mobile Hosts within the Internet 1,
p19d198c1d891967ba37c76c130ff72cb,Evaluating Predictive Quality Models Derived from Software Measures: Lessons Learned,1996.0
peb17c0f272a813b295fbb6d257e885e4,A Survey of Multilingual Text Retrieval,1996.0
p5f791e14fb7ed396bf38af44b3f0663b,A Conceptual Framework for Text Filtering,1996.0
pc420d4ca85b7c397fa8f5ee598627d6f,A case for in-kernel data streaming over the file subsystem,1996.0
pccbc09218ec399efbb34fb4bb01edcaa,Fault Tolerant K-Center Problems,
p787bb87eea96855889623d36f65e9db6,Conversational Adequacy: Mistakes are the Essence,
p4bd2d81bfed854b515d0f516c2e7d35a,Multirate Scheduling of VBR Video Traffic in ATM Networks,
p9b695f0c4bc1bfbcb7588ea7363416a9,A Randomized Parallel Sorting Algorithm With an Experimental Study,1996.0
p1ba2a2b549c55709a53ffd050338bcd6,Defaults Denied,1996.0
p9b49f75198d8dfdad6fb7374cc51fef7,A Customizable Simulator for Workstation Networks,
pf0c7a104db3d47ee025afa3f8137049f,NetDyn Revisited: A Replicated Study of Network Dynamics,1996.0
p63174c24e8fe54fa434ff76cfc61b530,A Delay Damage Model Selection Algorithm for NARX Neural Networks,
p5aa74de939e0be2bf3f207f790ec8c4e,Interconnecting Distributed Legacy Systems: Virtual Environment Domain Example,1996.0
p8d2d874f292a2b49ea365aa0dbffd742,ITERATIVE SOLUTION OF THE HELMHOLTZ EQUATION BY A SECOND-ORDER METHOD,1996.0
